,review,Total Star,Menu,Star_opt,Output
155,역시 허니콤보양이 쫌적어진거 같기두 하지만 맛있었음,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
4
배달
★
4
",4.2
156,항상 마리 시키는데이번에는 무 개 왔음,★★★,"교촌허니콤보/1,교촌레드스틱/1(사이드 메뉴(교촌웨지감자（세트）))","
맛
★
4
양
★
4
배달
★
5
",2.78
157,매번 주문하지만 너무 맛있어요,★★★★★,교촌허니오리지날/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
5
",4.8
158,ㅎㅎㅎㅎ 맛있었어용,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
159,자꾸 시켜먹어요 맛있어서,★★★★★,교촌살살후라이드/1(무우 및 소스 추가(교촌허니머스타드소스)),"
맛
★
5
양
★
5
배달
★
5
",4.59
160,언제나 맛있는 허니순살,★★★★★,"교촌허니순살[R]/1(사이드 메뉴(선택안함),무우 및 소스 추가(레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",4.61
161,교촌도 지점바이지점인데 맛있네요오오랜만에 먹어서 진짜좋았어요ㅋㅋ친구가 놀러와ㅅㅓ댈러갈겸포장해오면서 봤는데 주방도 깨끗하더라구요자주시켜먹을게요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",5.0
162,요청사항은 항상 잘 안들어주시는거 같아요담에는 많이 발라주세요,★★★★★,교촌반반윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",3.21
163,너무 맛있어요 항상근데 젓가락 안주셨네요 ㅠㅠㅠ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",3.6
164,치킨은 무조건 교촌이죠,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
165,맛있게 먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",4.59
166,역쉬 존마탱 교촌 최공,★★★★★,교촌레드오리지날/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
5
",4.8
167,허니콤보야 두말할것없죠,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",3.84
168,울 남편이 넘 맛있어서 허니콤보만 시켜먹고 있어요양도 많고  배달도 빠르고,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
169,역시 교촌 ㅠㅠ 카사바칩도 넘 맛나용,★★★★★,"교촌허니콤보/1(사이드 메뉴(칩카사바,교촌닭갈비볶음밥（매운맛）))","
맛
★
5
양
★
5
배달
★
5
",4.8
170,배달후 초인종 눌러달라고 요청을 했는데 또 초인종 안누르고 그냥 놔두고갔네요 덕분에 치킨 다 식어서 진짜 맛없어요,★,"고르곤치즈볼S（3ea）/1,교촌레드순살[S]/1,펩시（500ml）사이즈업/1","
맛
★
1
양
★
1
배달
★
1
",1.2
171,항상 맛있게 잘먹고있어요,★★★★★,교촌살살치킨/1(무우 및 소스 추가(교촌허니머스타드소스)),"
맛
★
5
양
★
5
배달
★
5
",4.8
172,맛있게 잘 먹었습니다,★★★★★,"교촌레드윙/1,생맥주（2000cc）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
173,아이들이 제일 좋아하는 치킨이에요잘 먹었습니다감사합니다,★★★★★,"교촌허니콤보/1,교촌퐁듀치즈볼S（3ea）/1,교촌궁중닭갈비볶음밥（간장맛）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
174,교촌 진짜 오랜만에 시켯는데 배달도 진짜 빠르게오고 맛도 맛잇엇어요 ,★★★★★,교촌반반오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.79
175,교촌은 허니가 진리입니다너무 맛있어요,★★★★★,교촌허니오리지날/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
0
",4.8
176,역시 교촌이 젤 맛나용 카사바칩도 진짜 맛있어용 담엔 대량구매예정 ㅎㅎ,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
177,냐냐냐냐냐냐냐냐냐냐냐냐냐,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),무우 및 소스 추가(교촌무우)),교촌레드윙/1(사이드 메뉴(선택안함))","
맛
★
5
양
★
5
배달
★
5
",4.17
178,맛있게 잘 먹었습니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",4.8
179,맛잇는데 스티커가 떼져있엇어요 담엔 잘 붙여주세요,★★★★★,"교촌레드윙/1,생맥주（2000cc）/1","
맛
★
5
양
★
5
배달
★
5
",3.8
180,매장 직원과 전화 통화후 기분 상해서 인지단골 주문에도 서운한 마음이드네요전화 응대도 중요하지만리뷰메뉴당 하셨으면 그냥하시지개 주문에 개 쿠폰 개 소스참 속좁으시네요나같으면 그리 안함,★★★,교촌레드스틱S＋교촌허니순살S/1,"
맛
★
4
양
★
4
배달
★
5
",1.0
181,메뉴 개 주문  쿠폰개전화로 물어보니 퉁명스럽게 매뉴가 개여도 주문당 개 쿠폰이 라고 함기분 나쁨 곧바로매장에 추가 주문있어서 빨리 부탁드려요하니시간 후 도착이라고 하며 퉁명 스럽게 말하고 전화 끈어버림통화하신분이 알바 인지 점장인지는 모르겠으나단골인데전화받는 직원관리좀 하시죠어찌어찌 받는 쿠폰 사용하고다른 지점으로 옮길랍니다기분 상해서요,★★★★,교촌라이스세트/1,"
맛
★
5
양
★
5
배달
★
5
",1.0
182,잘 먹었습니다 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
183,맛있게 잘 먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
184,레드윙이 너무 땡겨서 잘묵었음다,★★★★,교촌허니콤보/1,"
맛
★
4
양
★
4
배달
★
4
",5.0
185,잘먹었습니다  맛나요,★★★★★,교촌오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",5.0
186,맛있게 먹어요 먹어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.41
187,맛있게 먹어요 감사합니다,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
188,항상 맛있어요,★★★★★,"교촌허니콤보/1,교촌레드윙[S]/1","
맛
★
5
양
★
5
배달
★
0
",4.8
189,역시 허니오리지널 완전 맛있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
190,맛있게 먹어요 감사합니다,★★★★★,"교촌허니콤보/1,교촌레드윙/1","
맛
★
5
양
★
5
배달
★
5
",4.81
191,잘 먹었습니당 맛있었어요,★★★★★,시그니처순살세트/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
192,간만에 먹어서 그런지 양이 아쉬웠지만 역시 맛이 있습니다,★★★★★,교촌허니콤보/1(무우 및 소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",3.61
193,잘 먹었습니다 닭봉 크기가 작아보이는건 기분 탓이겠죠 ㅠ,★★★★★,"교촌반반콤보/1,펩시（사이즈업）1.25L/1","
맛
★
5
양
★
4
배달
★
0
",2.26
194,완전 바싹하고 배달빨라서 좋아요카사바칩도 맛있어요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
195,맛있어용ㅎㅎㅎㅎㅎㅎ,★★★★,교촌레드오리지날/1,"
맛
★
4
양
★
4
배달
★
0
",4.59
196,너무 맛있어서 사진도깜빡했네요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
197,맛있게 잘 먹었어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
0
",4.8
198,오늘도 맛있게 잘먹었어요,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
199,교촌치킨만 먹어요 ㅎㅎ,★★★★★,"교촌리얼후라이드순살/1,교촌순살[R]/1","
맛
★
5
양
★
5
배달
★
5
",3.8
200,배달도 예상시간보다 빠르고 역시 맛있습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",3.82
201,맛나게 잘 먹었ㅅ브니다좀 딱딱한 부위가 있는거 빼곤다 좋았어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.6
202,축구 보려고 시켰는데 오랜만에 잘 묵었습니다,★★★★★,"교촌레드콤보/1,교촌허니콤보/1","
맛
★
5
양
★
5
배달
★
0
",4.39
203,항상 맛있게 잘 먹고 있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
204,배달도 빠르고 오랜만에 맛잇게 먹엇습니다,★★★★★,교촌레드윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.39
205,맛있게 잘 먹었습니다식후감,★★★★★,"교촌윙[S]/1,교촌샐러드/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",4.6
206,맛있었어요 감사합니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",5.0
207,넘 마시써요 치밥했습니다 ,★★★★★,교촌오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",4.4
208,배달도 빠르고 맛있었어요,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
209,레도는 진리죠 항상 맛나요 오늘따라 양념도 잘바라지고 웨지감사가 아니라 카사바로 바껴서  ㅇ아쉽지만 카사바도 맛나더라고요,★★★★★,시그니처순살세트/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
0
",4.39
210,맛이 없을 수가 없는  맛있게 잘 먹었습니다 ,★★★★,"교촌살살치킨/1(사이드 메뉴(선택안함),디핑소스 추가(교촌허니머스타드소스))","
맛
★
4
양
★
4
배달
★
4
",4.6
211,오늘다라 간이 덜 된것같아요항상 너무 맛있게 먹었었는데 다른날들에 비해 오늘은 조금 아쉽네요ㅠㅠ치킨 안에 속살도 살짝 맛이 밍밍하고겉에 양념도 너무 없어요다음번엔 맛있게 해주시길바랄게용ㅠㅠㅎㅎ,★★★★,교촌허니콤보/1,"
맛
★
4
양
★
5
배달
★
0
",2.41
212,맛있게 먹었습니다 ,★★★★★,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
0
",4.59
213,교촌 독산호점 맛있어요,★★★★★,"교촌레드오리지날/1,교촌레드콤보[S]/1","
맛
★
5
양
★
5
배달
★
0
",4.8
214,예상배달시간 시간이라 나왔는데 분만에 배달이 왔네요 맛은 뭐 최고죠,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2.21
215,역시 최고최고카사바칩도 맛있어요감사합니당,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
216,믿고먹는 교촌인데 오늘 후라이드는 너무 딱딱했어요,★★★,교촌허니콤보/1(사이드 메뉴(교촌고르곤치즈볼)),"
맛
★
3
양
★
5
배달
★
5
",1.99
217,물론 똑같겠지만 양이 겁나 많아진 느낌맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
218,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",4.8
219,달짝지근한게 맛있어요 항상 애용합니다,★★★★★,"교촌허니콤보/1,레드디핑소스/1,교촌허니갈릭소스/1","
맛
★
5
양
★
5
배달
★
5
",4.6
220,치킨 바삭바삭 맛있게   먹었습니다,★★★★★,교촌살살치킨/1(사이드 메뉴(교촌순살[S]（간장）)),"
맛
★
5
양
★
5
배달
★
5
",4.59
221,완전 맛있어요빠삭하게 튀겨줘서ㅜ감사합니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
222,배달빠르고 맛있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
223,맛있어요 항상여기서 시켜먹어요,★★★★★,"교촌허니콤보/1,생맥주（1000cc）/1","
맛
★
5
양
★
5
배달
★
0
",4.78
224,맛있게 잘 먹었어요,★★★★★,교촌허니콤보/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",4.8
225,카사바칩도 웨지감자도치킨도 다 맛있어요 ,★★★★★,교촌살살치킨/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",4.6
226,오랜만에 잘 먹었습니다,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.39
227,빠삭하게 잘 튀겨져 맛있게 잘 먹었습니다,★★★★★,교촌콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.6
228,맛있게 잘먹었습니다,★★★★★,"교촌레드콤보/1,교촌레드스틱[S]/1","
맛
★
5
양
★
5
배달
★
0
",5.0
229,항상 맛있어요 감사합니다,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
230,너무 맛있어요 ㅠㅠ리뷰 이벤트로 받은 카사바칩도 존맛신화치킨 오래오래 팔아주세요,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",5.0
231,포장해서 먹었는데 맛있어요,★★★★★,교촌오리지날/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
0
",4.8
232,윙이 오래 튀긴건지 튀김옷이 검고 씹을때 질겼어요,★★★,교촌허니콤보/1,"
맛
★
2
양
★
5
배달
★
5
",1.2
233,치킨 맛있게 잘 먹었어요 포장지 겉 표지에 소스 묻어 있어서 좀 아쉬웠네요 ㅠ,★★★★,교촌레허반반순살/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",3.08
234,정말 맛있게 먹었어요 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
235,배고팠는데 맛있게 잘먹었어요,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.6
236,맛있게 잘 먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
0
",4.8
237,맛있어요 살도 부드러워요,★★★★★,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),교촌웨지감자/2","
맛
★
5
양
★
5
배달
★
5
",4.6
238,맛있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",5.0
239,항상 맛있어용 배달도 빨리 왔어요,★★★★★,교촌리얼후라이드순살/1(디핑소스 추가(교촌스위트칠리소스)),"
맛
★
5
양
★
5
배달
★
5
",4.8
240,도착한지 몰하서 늦게 가져오긴 햇지만 그래도 세가지 다 바삭하고 맛잇엇어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",3.79
241,끝내주는 맛 믿기힘든맛입니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
242,허니콤보 맛있게 먹었습니다,★★★★★,"발사믹치킨/1,생맥주（500cc）/1","
맛
★
5
양
★
5
배달
★
0
",4.4
